"BehaviorSpace results (NetLogo 5.2.1)"
"trust01_v8.nlogo"
"experiment30"
"11/03/2015 17:06:59:088 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","confirmationSkeptic","_network_type","proportionSkeptic","discovery_type","_nodes","_log","_exportMovie","[step]","count turtles","sum [costs] of turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP"
"19","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","10","9","10","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","31","15","6","0.5","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","12","11","11","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","33","17","6","0.5","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","16","12","13","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","13","31","38","20","5","0.5","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","9","31","21","12","15","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","14","31","41","23","4","0.5","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","10","31","26","12","16","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","15","31","43","26","3","0.5","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","32","12","18","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","16","31","49","28","2","0.5","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","36","12","19","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","17","31","56","30","1","0.5","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","0","31","0","1","1","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","1","31","1","2","2","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","2","31","2","3","3","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","3","31","4","5","5","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","4","31","7","7","6","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","0","31","0","1","1","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","1","31","1","2","2","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","2","31","2","3","3","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","3","31","2","3","4","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","4","31","2","2","6","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","5","31","3","2","8","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","5","1","12","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","6","0","16","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","7","0","18","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","9","31","7","0","22","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","10","31","8","0","24","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","8","0","27","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","5","31","12","7","7","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","9","0","29","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","13","31","10","0","31","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","20","8","8","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","24","7","11","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","30","6","13","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","9","31","37","5","16","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","0","31","0","1","1","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","1","31","1","2","2","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","2","31","3","3","3","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","3","31","3","4","4","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","4","31","4","4","6","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","5","31","4","5","7","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","6","6","7","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","8","8","6","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","11","11","5","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","9","31","14","14","3","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","10","31","43","4","18","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","10","31","19","17","2","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","47","4","20","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","22","20","1","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","49","3","22","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","26","22","0","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","13","31","27","23","0","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","14","31","28","25","0","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","13","31","56","1","25","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","15","31","29","28","0","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","16","31","30","29","0","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","0","31","0","1","1","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","17","31","30","30","0","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","14","31","58","0","27","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","18","31","31","31","0","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","1","31","2","2","2","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","2","31","2","3","3","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","15","31","59","0","28","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","3","31","2","4","3","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","16","31","59","0","29","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","4","31","2","6","3","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","17","31","59","0","30","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","18","31","59","0","31","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","5","31","4","9","3","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","5","11","3","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","7","13","3","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","8","14","3","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","0","31","0","1","1","1","0.3333333333333333"
"24","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","1","31","1","2","2","1","0.3333333333333333"
"24","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","2","31","1","3","4","1","0.3333333333333333"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","9","31","9","15","3","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","10","31","11","17","3","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","13","20","3","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","14","23","3","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","13","31","17","25","3","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","14","31","24","28","2","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","15","31","28","30","1","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","3","31","5","4","8","1","0.3333333333333333"
"24","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","4","31","7","5","11","1","0.3333333333333333"
"24","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","5","31","10","5","16","1","0.3333333333333333"
"24","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","13","4","21","1","0.3333333333333333"
"24","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","19","2","26","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","0","31","0","1","1","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","1","31","2","2","2","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","2","31","5","2","3","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","3","31","7","2","5","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","4","31","10","2","7","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","5","31","13","2","8","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","16","2","9","1","0.3333333333333333"
"24","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","26","1","30","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","19","2","10","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","21","1","11","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","9","31","23","1","12","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","10","31","25","1","13","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","27","1","15","1","0.3333333333333333"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","30","1","17","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","0","31","0","1","1","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","1","31","1","2","2","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","13","31","33","1","18","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","2","31","2","3","3","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","14","31","36","1","19","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","3","31","4","4","3","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","15","31","39","1","21","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","4","31","7","6","3","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","5","31","10","8","3","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","16","31","42","1","24","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","14","10","3","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","16","12","3","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","17","31","46","1","27","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","19","13","3","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","18","31","51","0","30","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","9","31","21","14","3","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","10","31","23","15","3","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","19","31","52","0","31","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","26","17","3","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","28","18","3","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","13","31","30","19","2","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","14","31","32","21","1","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","15","31","36","23","0","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","16","31","37","25","0","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","17","31","38","27","0","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","18","31","38","29","0","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","19","31","39","30","0","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","20","31","40","31","0","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","0","31","0","1","1","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","1","31","2","2","2","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","2","31","3","3","3","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","3","31","5","5","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","4","31","6","7","5","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","5","31","7","10","5","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","9","14","5","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","10","17","5","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","12","21","5","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","9","31","15","22","5","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","10","31","19","23","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","27","25","2","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","29","26","1","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","13","31","31","26","1","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","14","31","31","26","1","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","15","31","31","26","1","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","16","31","31","26","2","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","17","31","32","26","3","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","0","31","0","1","1","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","1","31","0","2","2","0.5","0.3333333333333333"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","18","31","33","26","4","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","2","31","0","3","3","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","3","31","1","3","4","0.5","0.3333333333333333"
"28","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","19","31","36","26","5","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","4","31","1","3","5","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","5","31","3","4","6","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","4","5","7","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","5","7","8","0.5","0.3333333333333333"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","0","31","0","1","1","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","1","31","1","2","2","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","2","31","1","3","4","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","3","31","1","4","5","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","4","31","2","5","5","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","5","31","5","6","5","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","6","6","6","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","7","6","8","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","6","9","7","0.5","0.3333333333333333"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","7","6","11","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","0","31","0","1","1","0.125","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","9","31","8","6","14","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","9","31","8","11","7","0.5","0.3333333333333333"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","1","31","1","1","2","0.125","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","10","31","9","6","17","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","2","31","2","2","2","0.125","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","10","6","19","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","3","31","4","3","3","0.125","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","14","6","21","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","4","31","6","4","5","0.125","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","5","31","8","4","8","0.125","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","13","31","16","5","24","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","9","3","11","0.125","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","14","31","18","4","26","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","12","2","14","0.125","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","15","31","20","2","28","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","13","2","17","0.125","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","10","31","10","15","6","0.5","0.3333333333333333"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","9","31","15","2","21","0.125","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","16","31","25","1","30","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","10","16","6","0.5","0.3333333333333333"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","10","31","18","1","26","0.125","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","12","17","5","0.5","0.3333333333333333"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","23","0","29","0.125","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","13","31","14","19","4","0.5","0.3333333333333333"
"30","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","23","0","31","0.125","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","14","31","18","21","3","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","15","31","19","22","3","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","16","31","19","23","3","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","17","31","19","24","3","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","18","31","21","24","3","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","19","31","23","25","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","20","31","26","26","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","21","31","26","26","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","22","31","28","26","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","23","31","28","26","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","24","31","30","26","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","25","31","30","26","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","26","31","30","26","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","27","31","30","26","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","28","31","30","26","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","29","31","30","26","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","30","31","32","26","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","31","31","32","26","2","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","32","31","32","27","1","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","33","31","32","28","1","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","34","31","34","29","0","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","35","31","34","30","0","0.5","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","36","31","34","31","0","0.5","0.3333333333333333"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","0","31","0","1","1","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","1","31","2","2","2","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","2","31","3","3","3","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","3","31","4","4","4","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","4","31","6","4","5","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","5","31","10","3","6","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","6","31","12","2","8","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","7","31","18","0","12","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","8","31","22","0","16","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","9","31","23","0","18","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","10","31","23","0","19","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","11","31","24","0","20","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","12","31","25","0","22","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","13","31","25","0","24","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","14","31","26","0","26","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","15","31","26","0","28","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","16","31","26","0","30","0.5","1"
"2","95","""small-world""","50","""lazyP-skepticNotP""","30","true","false","17","31","26","0","31","0.5","1"
