"BehaviorSpace results (NetLogo 5.2.1)"
"trust01_v8.nlogo"
"experiment20"
"11/03/2015 17:17:45:347 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","confirmationSkeptic","_network_type","proportionSkeptic","discovery_type","_nodes","_log","_exportMovie","[step]","count turtles","sum [costs] of turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","3","2","3","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","6","3","1","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","5","1","4","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","9","4","1","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","7","1","5","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","11","5","1","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","9","1","7","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","14","6","1","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","11","1","9","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","18","7","0","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","18","8","0","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","14","1","11","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","18","9","0","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","17","1","13","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","19","11","0","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","20","13","0","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","20","0","16","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","9","0","10","1","0.125"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","22","16","0","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","21","0","18","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","9","0","13","1","0.125"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","22","18","0","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","22","0","19","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","13","21","23","20","0","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","22","0","20","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","14","21","24","21","0","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","13","21","22","0","21","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","9","0","16","1","0.125"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","9","0","18","1","0.125"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","10","0","19","1","0.125"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","13","21","10","0","21","1","0.125"
"26","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","0.2"
"26","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","1","2","2","1","0.2"
"26","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","2","3","4","1","0.2"
"26","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","3","4","7","1","0.2"
"26","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","6","4","9","1","0.2"
"26","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","8","3","12","1","0.2"
"26","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","11","2","14","1","0.2"
"26","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","11","1","16","1","0.2"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","3","1","2","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","6","1","3","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","9","1","4","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","12","1","6","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","15","1","8","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","0.5","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","19","1","11","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","2","1","1","0.5","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","23","1","13","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","4","0","2","0.5","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","27","1","16","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","5","0","3","0.5","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","5","0","4","0.5","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","29","1","17","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","6","0","6","0.5","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","31","0","19","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","7","0","9","0.5","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","32","0","20","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","7","0","12","0.5","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","33","0","21","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","13","0","19","1","0.2"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","10","0","15","0.5","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","15","0","21","1","0.2"
"28","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","0.25"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","12","0","17","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","2","2","2","1","0.25"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","12","0","19","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","0","2","2","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","2","3","3","1","0.25"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","13","0","20","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","1","2","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","3","3","5","1","0.25"
"29","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","1","1","6","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","14","0","21","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","2","0","9","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","4","0","11","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","4","0","13","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","5","0","15","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","6","0","17","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","7","0","19","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","8","0","21","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","4","4","7","1","0.25"
"28","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","5","6","7","1","0.25"
"28","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","7","8","7","1","0.25"
"28","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","8","10","7","1","0.25"
"28","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","9","12","7","1","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","0.5","0.1111111111111111"
"28","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","9","14","6","1","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","2","2","2","0.5","0.1111111111111111"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","4","4","3","0.5","0.1111111111111111"
"28","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","9","16","5","1","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","5","5","5","0.5","0.1111111111111111"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","8","6","7","0.5","0.1111111111111111"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","10","6","7","0.5","0.1111111111111111"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","12","6","7","0.5","0.1111111111111111"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","14","7","7","0.5","0.1111111111111111"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","17","9","7","0.5","0.1111111111111111"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","21","12","7","0.5","0.1111111111111111"
"1","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","24","14","6","0.5","0.1111111111111111"
"1","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","1","2","2","1","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","28","15","5","0.5","0.1111111111111111"
"1","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","2","3","2","1","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","31","16","5","0.5","0.1111111111111111"
"1","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","3","5","3","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","5","8","3","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","7","11","4","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","10","12","4","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","16","13","3","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","22","15","2","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","26","16","2","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","30","17","2","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","35","19","2","1","1"
