"BehaviorSpace results (NetLogo 5.2.1)"
"trust01_v8.nlogo"
"experiment40"
"11/03/2015 17:18:37:689 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","confirmationSkeptic","_network_type","proportionSkeptic","discovery_type","_nodes","_log","_exportMovie","[step]","count turtles","sum [costs] of turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","9","7","9","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","28","33","0","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","32","37","0","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","0.3333333333333333","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","32","39","0","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","11","8","11","0.5","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","1","2","2","0.3333333333333333","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","33","40","0","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","2","3","3","0.3333333333333333","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","13","9","12","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","17","41","33","41","0","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","4","4","4","0.3333333333333333","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","14","10","13","0.5","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","8","4","5","0.3333333333333333","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","13","5","7","0.3333333333333333","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","17","10","14","0.5","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","17","7","10","0.3333333333333333","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","20","10","16","0.5","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","23","7","12","0.3333333333333333","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","29","7","15","0.3333333333333333","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","35","5","19","0.3333333333333333","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","37","5","21","0.3333333333333333","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","41","4","24","0.3333333333333333","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","23","10","19","0.5","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","46","3","26","0.3333333333333333","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","26","10","21","0.5","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","49","3","28","0.3333333333333333","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","30","10","23","0.5","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","51","2","30","0.3333333333333333","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","35","9","26","0.5","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","53","1","34","0.3333333333333333","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","38","9","29","0.5","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","54","0","36","0.3333333333333333","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","17","41","56","0","38","0.3333333333333333","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","18","41","59","0","41","0.3333333333333333","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","1","2","2","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","2","3","3","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","4","4","3","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","7","6","4","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","43","8","31","0.5","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","11","7","5","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","14","8","5","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","17","41","49","6","34","0.5","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","16","9","5","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","18","41","54","5","36","0.5","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","19","10","5","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","21","11","5","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","23","12","5","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","27","14","5","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","31","16","5","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","34","19","5","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","38","20","4","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","41","21","4","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","45","23","4","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","17","41","47","25","3","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","18","41","52","28","1","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","1","0.5"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","19","41","54","31","0","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","0","2","2","1","0.5"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","20","41","56","34","0","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","0","3","2","1","0.5"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","21","41","58","36","0","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","0","5","2","1","0.5"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","22","41","58","37","0","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","1","6","2","1","0.5"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","23","41","59","38","0","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","1","7","2","1","0.5"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","24","41","60","40","0","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","2","8","2","1","0.5"
"17","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","25","41","61","41","0","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","3","9","2","1","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","4","11","2","1","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","7","15","2","1","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","10","19","2","1","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","13","22","2","1","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","17","26","1","1","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","19","30","2","1","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","21","33","2","1","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","25","38","2","1","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","27","41","0","1","0.5"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","2","2","2","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","5","2","3","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","8","2","5","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","10","2","8","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","0.3333333333333333","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","12","2","11","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","1","2","2","0.3333333333333333","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","16","2","14","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","2","4","2","0.3333333333333333","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","3","6","2","0.3333333333333333","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","19","2","16","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","22","2","19","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","24","2","23","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","27","2","27","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","31","2","30","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","34","2","32","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","0.14285714285714285","0.5"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","0","2","2","0.14285714285714285","0.5"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","37","2","34","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","5","9","2","0.3333333333333333","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","2","3","4","0.14285714285714285","0.5"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","40","2","35","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","5","5","6","0.14285714285714285","0.5"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","6","13","2","0.3333333333333333","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","43","2","36","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","9","9","7","0.14285714285714285","0.5"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","12","17","2","0.3333333333333333","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","45","2","38","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","12","12","7","0.14285714285714285","0.5"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","20","25","1","0.3333333333333333","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","17","41","49","1","39","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","14","15","6","0.14285714285714285","0.5"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","21","30","0","0.3333333333333333","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","18","41","51","0","41","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","17","19","6","0.14285714285714285","0.5"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","23","34","0","0.3333333333333333","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","22","24","5","0.14285714285714285","0.5"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","24","26","4","0.14285714285714285","0.5"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","23","36","0","0.3333333333333333","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","28","29","3","0.14285714285714285","0.5"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","35","34","1","0.14285714285714285","0.5"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","40","38","0","0.14285714285714285","0.5"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","41","40","0","0.14285714285714285","0.5"
"21","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","41","41","0","0.14285714285714285","0.5"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","26","39","0","0.3333333333333333","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","26","41","0","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","2","2","2","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","4","4","3","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","4","6","3","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","5","7","3","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","6","9","3","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","7","11","4","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","8","13","5","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","9","16","6","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","12","20","5","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","16","23","3","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","17","25","2","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","18","27","1","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","20","28","1","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","20","30","0","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","21","32","0","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","21","33","0","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","17","41","22","35","0","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","18","41","24","37","0","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","19","41","25","38","0","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","20","41","26","40","0","0.3333333333333333","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","21","41","27","41","0","0.3333333333333333","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","0.1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","0","2","1","0.1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","1","4","1","0.1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","2","6","1","0.1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","0.3333333333333333","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","4","9","1","0.1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","1","1","2","0.3333333333333333","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","1","2","3","0.3333333333333333","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","8","13","1","0.1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","3","2","3","0.3333333333333333","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","8","17","0","0.1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","5","1","4","0.3333333333333333","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","11","20","0","0.1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","12","23","0","0.1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","7","1","5","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","16","27","0","0.1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","1","2","2","1","0.5"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","2","3","4","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","10","2","5","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","3","4","5","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","19","32","0","0.1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","3","5","6","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","10","1","7","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","4","5","7","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","21","35","0","0.1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","6","6","8","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","13","0","9","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","6","6","10","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","22","38","0","0.1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","7","6","12","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","14","0","10","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","8","5","14","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","23","41","0","0.1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","10","5","15","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","15","0","12","0.3333333333333333","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","17","0","14","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","14","5","17","1","0.5"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","16","4","18","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","18","0","16","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","18","3","19","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","20","0","19","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","21","3","20","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","22","0","22","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","23","2","21","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","24","0","27","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","23","2","22","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","25","0","32","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","17","41","24","2","23","1","0.5"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","18","41","25","2","25","1","0.5"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","19","41","26","2","26","1","0.5"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","20","41","26","2","27","1","0.5"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","21","41","26","1","28","1","0.5"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","22","41","28","0","29","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","17","41","26","0","35","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","23","41","29","0","30","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","18","41","27","0","36","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","24","41","29","0","32","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","19","41","28","0","37","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","25","41","29","0","34","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","20","41","28","0","38","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","26","41","29","0","37","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","21","41","28","0","39","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","27","41","30","0","39","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","22","41","29","0","40","0.3333333333333333","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","28","41","31","0","41","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","23","41","29","0","41","0.3333333333333333","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","1","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","1","2","2","1","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","2","3","4","1","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","5","3","7","1","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","7","3","9","1","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","11","4","11","1","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","14","5","13","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","16","5","17","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","2","2","2","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","2","3","3","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","21","4","21","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","4","4","5","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","4","5","7","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","26","3","26","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","4","6","9","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","33","1","29","1","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","34","0","32","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","5","7","12","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","35","0","34","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","8","8","13","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","38","0","37","1","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","38","0","38","1","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","39","0","40","1","0.3333333333333333"
"27","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","39","0","41","1","0.3333333333333333"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","13","7","15","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","15","6","18","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","18","5","21","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","21","4","24","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","23","3","26","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","1","2","2","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","2","3","3","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","2","4","4","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","25","2","28","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","5","5","6","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","27","1","31","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","7","7","8","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","12","9","11","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","30","0","34","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","30","0","36","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","14","10","13","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","17","41","30","0","38","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","17","12","13","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","18","41","32","0","40","1","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","1","0.2"
"26","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","19","41","32","0","41","1","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","1","2","2","1","0.2"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","21","13","13","1","1"
