"BehaviorSpace results (NetLogo 5.2.1)"
"trust01_v8.nlogo"
"experiment100"
"11/03/2015 17:18:55:824 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","confirmationSkeptic","_network_type","proportionSkeptic","discovery_type","_nodes","_log","_exportMovie","[step]","count turtles","sum [costs] of turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","35","101","101","70","17","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","34","101","164","77","20","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","35","101","167","78","20","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","36","101","103","72","15","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","36","101","173","80","18","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","37","101","107","74","13","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","37","101","177","82","17","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","38","101","181","83","17","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","38","101","109","77","10","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","39","101","182","84","17","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","39","101","111","79","9","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","40","101","111","80","9","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","41","101","111","81","8","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","42","101","111","82","7","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","0.5"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","43","101","114","84","6","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","0","2","2","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","2","2","2","1","0.5"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","3","3","4","1","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","0","3","3","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","6","4","6","1","0.5"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","44","101","114","86","4","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","8","5","8","1","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","1","4","5","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","11","6","10","1","0.5"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","13","7","11","1","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","2","6","7","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","45","101","115","88","3","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","16","7","13","1","0.5"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","18","7","14","1","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","3","7","9","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","23","6","16","1","0.5"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","46","101","116","89","3","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","6","8","11","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","27","5","20","1","0.5"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","47","101","117","91","3","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","32","5","25","1","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","7","9","14","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","40","5","32","1","0.5"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","48","101","118","94","3","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","46","5","42","1","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","9","9","17","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","50","5","52","1","0.5"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","49","101","118","97","3","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","55","4","60","1","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","9","9","19","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","50","101","119","98","3","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","10","9","21","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","12","9","23","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","12","9","26","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","14","9","29","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","19","8","34","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","20","8","38","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","21","8","41","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","60","3","66","1","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","22","8","45","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","70","2","72","1","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","24","8","49","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","77","1","79","1","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","26","8","54","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","27","8","59","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","28","7","63","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","83","1","85","1","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","30","6","68","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","33","5","71","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","33","4","75","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","36","2","81","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","86","1","88","1","0.5"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","90","1","91","1","0.5"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","93","1","94","1","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","38","1","85","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","97","1","96","1","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","0.3333333333333333"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","99","1","98","1","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","2","2","2","1","0.3333333333333333"
"17","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","103","0","101","1","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","3","3","4","1","0.3333333333333333"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","4","5","7","1","0.3333333333333333"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","38","0","88","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","6","7","8","1","0.3333333333333333"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","10","11","9","1","0.3333333333333333"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","14","17","11","1","0.3333333333333333"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","18","20","13","1","0.3333333333333333"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","24","23","14","1","0.3333333333333333"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","28","26","17","1","0.3333333333333333"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","40","0","90","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","35","30","19","1","0.3333333333333333"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","38","35","21","1","0.3333333333333333"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","47","39","21","1","0.3333333333333333"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","53","44","21","1","0.3333333333333333"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","61","47","23","1","0.3333333333333333"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","70","51","24","1","0.3333333333333333"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","76","56","24","1","0.3333333333333333"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","0","2","2","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","2","3","3","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","5","3","5","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","89","62","22","1","0.3333333333333333"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","8","4","7","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","10","4","8","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","12","4","9","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","99","69","21","1","0.3333333333333333"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","15","5","10","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","19","6","12","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","24","7","15","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","108","77","20","1","0.3333333333333333"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","31","9","20","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","41","0","93","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","38","11","27","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","43","13","35","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","51","15","42","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","113","82","18","1","0.3333333333333333"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","58","17","46","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","66","21","49","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","44","0","96","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","73","26","50","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","79","31","51","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","45","0","99","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","86","35","52","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","123","86","15","1","0.3333333333333333"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","93","38","53","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","98","38","55","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","32","101","46","0","101","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","102","38","58","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","108","38","59","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","110","38","59","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","114","38","59","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","118","38","59","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","120","38","59","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","122","38","59","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","124","38","59","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","127","39","59","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","132","40","59","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","139","42","59","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","0","2","2","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","0","3","3","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","1","4","4","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","1","5","6","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","3","6","8","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","6","6","10","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","8","6","13","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","9","5","16","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","11","5","21","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","16","5","30","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","21","4","39","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","25","3","47","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","27","2","56","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","31","1","67","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","35","0","75","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","35","0","78","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","37","0","82","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","40","0","88","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","44","0","93","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","48","0","98","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","50","0","101","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","1","2","2","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","1","3","3","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","2","4","4","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","3","5","5","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","5","6","6","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","2","2","2","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","6","7","7","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","2","3","3","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","2","4","5","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","4","5","6","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","7","9","8","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","5","7","8","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","7","9","10","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","7","11","8","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","11","12","13","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","12","14","17","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","8","14","9","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","15","17","22","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","1","2","2","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","17","21","29","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","3","3","4","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","3","4","6","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","22","26","34","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","3","5","7","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","4","7","8","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","23","30","37","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","5","9","8","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","7","12","8","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","27","34","39","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","11","18","10","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","29","36","42","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","12","15","7","1","0.5"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","15","21","12","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","32","36","44","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","17","24","13","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","15","18","5","1","0.5"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","19","29","14","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","16","22","3","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","16","26","2","1","0.5"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","22","33","16","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","19","29","1","1","0.5"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","25","38","18","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","20","33","0","1","0.5"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","28","41","21","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","32","45","23","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","22","36","0","1","0.5"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","39","50","26","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","43","56","28","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","45","62","30","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","49","67","30","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","50","69","30","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","51","70","30","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","51","71","30","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","23","40","0","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","37","35","47","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","25","43","0","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","42","34","50","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","27","47","0","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","30","51","0","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","49","33","54","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","31","54","0","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","56","31","58","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","33","59","0","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","36","63","0","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","60","29","61","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","65","28","63","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","39","66","0","1","0.5"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","70","28","64","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","74","27","66","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","82","27","67","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","40","70","0","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","42","73","0","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","0.5","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","44","76","0","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","46","79","0","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","48","82","0","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","49","86","0","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","52","92","0","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","53","96","0","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","54","98","0","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","32","101","55","100","0","1","0.5"
"22","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","33","101","55","101","0","1","0.5"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","0","2","2","0.5","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","2","4","3","0.5","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","5","5","5","0.5","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","90","27","68","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","101","25","71","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","111","23","73","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","119","21","75","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","8","5","6","0.5","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","127","19","77","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","139","17","79","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","12","5","7","0.5","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","151","15","81","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","17","6","7","0.5","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","32","101","167","15","81","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","33","101","177","14","82","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","34","101","187","14","82","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","35","101","196","14","83","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","36","101","207","14","84","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","37","101","220","14","86","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","38","101","232","13","88","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","2","2","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","6","4","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","9","6","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","11","8","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","14","10","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","17","12","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","20","13","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","23","15","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","25","18","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","30","22","1","0.5","0.05263157894736842"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","20","6","9","0.5","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","34","24","1","0.5","0.05263157894736842"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","24","6","13","0.5","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","37","26","1","0.5","0.05263157894736842"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","28","4","17","0.5","1"
